Datetime,Open,High,Low,Close,Volume,EMA9,EMA20,EMA50,RSI,VWAP
2025-07-31 09:37:00+05:30,55825.1,55851.9,55821.45,55844.55,0,55847.14437426202,55853.50003651549,55862.55975494216,46.557780119424265,
2025-07-31 09:38:00+05:30,55845.6,55845.6,55815.4,55817.75,0,55841.26549940962,55850.09527113307,55860.80250965031,40.5679176353368,
2025-07-31 09:39:00+05:30,55817.25,55820.75,55803.25,55814.35,0,55835.882399527705,55846.690959596584,55858.980842605204,46.631036457338965,
2025-07-31 09:40:00+05:30,55814.1,55823.3,55809.25,55821.65,0,55833.03591962217,55844.30610630167,55857.51688799324,40.75015893197697,
2025-07-31 09:41:00+05:30,55821.4,55847.15,55820.65,55834.2,0,55833.26873569774,55843.34361998723,55856.60250022879,38.1826221534371,
2025-07-31 09:42:00+05:30,55839.05,55843.7,55817.05,55838.1,0,55834.2349885582,55842.84422760749,55855.876911984524,40.70816418583591,
2025-07-31 09:43:00+05:30,55843.4,55843.4,55822.85,55826.0,0,55832.58799084656,55841.2400154544,55854.705268377285,41.172445255475,
2025-07-31 09:44:00+05:30,55826.85,55860.3,55824.0,55843.05,0,55834.68039267725,55841.41239493494,55854.24819902916,49.8837749883775,
2025-07-31 09:45:00+05:30,55843.95,55857.8,55835.6,55840.6,0,55835.86431414181,55841.33502398875,55853.71297553782,45.447798119742636,
2025-07-31 09:46:00+05:30,55840.85,55848.1,55834.55,55836.15,0,55835.92145131345,55840.8412121803,55853.02423139908,40.61610147553757,
2025-07-31 09:47:00+05:30,55838.05,55842.7,55811.1,55821.25,0,55832.98716105076,55838.97538244884,55851.77818310892,44.70085470085534,
2025-07-31 09:48:00+05:30,55819.45,55819.65,55799.85,55813.65,0,55829.11972884062,55836.563441263235,55850.28296024191,36.710009071667514,
2025-07-31 09:49:00+05:30,55814.65,55819.85,55777.1,55793.15,0,55821.9257830725,55832.42882780959,55848.04245199713,36.88848374354337,
2025-07-31 09:50:00+05:30,55794.5,55799.95,55785.4,55794.3,0,55816.400626458,55828.797510875345,55845.93490485998,40.149302174619756,
2025-07-31 09:51:00+05:30,55791.2,55815.5,55785.15,55810.15,0,55815.150501166405,55827.02155745865,55844.53157525763,38.53333333333341,
2025-07-31 09:52:00+05:30,55815.0,55817.6,55803.05,55806.25,0,55813.37040093313,55825.04331389116,55843.03033701223,45.47600314712845,
2025-07-31 09:53:00+05:30,55806.65,55807.1,55790.6,55800.75,0,55810.8463207465,55822.72966494915,55841.37228458037,44.736842105263904,
2025-07-31 09:54:00+05:30,55804.0,55804.15,55783.65,55787.8,0,55806.23705659721,55819.40303019209,55839.27141067526,37.44901742677089,
2025-07-31 09:55:00+05:30,55788.45,55795.3,55785.05,55786.45,0,55802.27964527777,55816.26464636427,55837.19998280564,30.691467852811712,
2025-07-31 09:56:00+05:30,55788.1,55790.95,55780.15,55781.9,0,55798.203716222226,55812.991822901,55835.03135602896,27.393403057121574,
2025-07-31 09:57:00+05:30,55780.95,55782.0,55720.2,55723.1,0,55783.18297297779,55804.43069691043,55830.64189108665,19.912280701755236,
2025-07-31 09:58:00+05:30,55708.2,55736.85,55707.45,55731.7,0,55772.88637838223,55797.503963871335,55826.76181692639,15.74900030759649,
2025-07-31 09:59:00+05:30,55732.3,55732.3,55711.1,55716.05,0,55761.51910270579,55789.74644350264,55822.42017704692,14.566145092460658,
2025-07-31 10:00:00+05:30,55709.3,55712.95,55625.35,55631.35,0,,,,,
2025-07-31 10:01:00+05:30,55630.95,55653.15,55612.25,55640.85,0,,,,,
2025-07-31 10:02:00+05:30,55640.3,55644.05,55576.8,55579.55,0,,,,,
2025-07-31 10:03:00+05:30,55583.6,55595.4,55573.15,55588.65,0,,,,,
2025-07-31 10:04:00+05:30,55593.85,55607.6,55561.65,55572.25,0,,,,,
2025-07-31 10:05:00+05:30,55578.5,55596.25,55564.5,55584.4,0,,,,,
2025-07-31 10:06:00+05:30,55587.8,55601.45,55580.4,55599.95,0,,,,,
2025-07-31 10:07:00+05:30,55604.05,55634.6,55604.05,55627.55,0,,,,,
2025-07-31 10:08:00+05:30,55626.85,55636.0,55599.85,55603.85,0,,,,,
2025-07-31 10:09:00+05:30,55607.35,55622.15,55602.25,55607.95,0,,,,,
2025-07-31 10:10:00+05:30,55605.1,55612.0,55596.6,55607.85,0,,,,,
2025-07-31 10:11:00+05:30,55610.65,55630.65,55605.8,55616.95,0,,,,,
2025-07-31 10:12:00+05:30,55618.9,55620.6,55595.45,55599.3,0,,,,,
2025-07-31 10:13:00+05:30,55598.35,55608.65,55593.15,55596.75,0,,,,,
2025-07-31 10:14:00+05:30,55598.15,55611.75,55598.15,55607.2,0,,,,,
2025-07-31 10:15:00+05:30,55606.75,55636.8,55599.45,55634.9,0,,,,,
2025-07-31 10:16:00+05:30,55636.9,55642.65,55612.1,55612.1,0,,,,,
2025-07-31 10:17:00+05:30,55613.3,55613.3,55596.55,55606.4,0,,,,,
2025-07-31 10:18:00+05:30,55605.9,55620.5,55597.05,55604.5,0,,,,,
2025-07-31 10:19:00+05:30,55603.7,55608.2,55587.05,55591.85,0,,,,,
2025-07-31 10:20:00+05:30,55597.6,55597.6,55547.35,55565.75,0,,,,,
2025-07-31 10:21:00+05:30,55566.1,55582.8,55559.2,55575.9,0,,,,,
2025-07-31 10:22:00+05:30,55576.95,55600.5,55570.95,55597.35,0,,,,,
2025-07-31 10:23:00+05:30,55598.0,55600.9,55586.4,55596.15,0,,,,,
2025-07-31 10:24:00+05:30,55599.2,55614.5,55595.95,55614.5,0,,,,,
2025-07-31 10:25:00+05:30,55614.65,55629.15,55605.8,55629.15,0,,,,,
2025-07-31 10:26:00+05:30,55630.8,55642.35,55611.85,55620.65,0,,,,,
2025-07-31 10:27:00+05:30,55618.7,55648.35,55617.8,55638.2,0,,,,,
2025-07-31 10:28:00+05:30,55640.0,55647.5,55625.95,55641.7,0,,,,,
2025-07-31 10:29:00+05:30,55640.5,55641.75,55618.75,55628.65,0,,,,,
2025-07-31 10:30:00+05:30,55625.35,55649.1,55616.4,55649.1,0,,,,,
2025-07-31 10:31:00+05:30,55648.65,55653.55,55612.9,55614.15,0,,,,,
2025-07-31 10:32:00+05:30,55617.5,55617.5,55593.5,55600.8,0,,,,,
2025-07-31 10:33:00+05:30,55601.8,55613.05,55594.3,55594.3,0,,,,,
2025-07-31 10:34:00+05:30,55602.85,55606.3,55582.25,55587.1,0,,,,,
2025-07-31 10:35:00+05:30,55588.0,55603.9,55587.05,55595.75,0,,,,,
2025-07-31 10:36:00+05:30,55596.15,55610.2,55591.85,55602.0,0,,,,,
2025-07-31 10:37:00+05:30,55603.0,55613.6,55582.1,55612.7,0,,,,,
2025-07-31 10:38:00+05:30,55613.0,55628.75,55596.05,55603.35,0,,,,,
2025-07-31 10:39:00+05:30,55605.3,55618.6,55596.55,55613.9,0,,,,,
2025-07-31 10:40:00+05:30,55614.5,55624.5,55607.7,55620.2,0,,,,,
2025-07-31 10:41:00+05:30,55620.1,55623.0,55610.05,55621.95,0,,,,,
2025-07-31 10:42:00+05:30,55621.25,55631.8,55612.55,55619.7,0,,,,,
2025-07-31 10:43:00+05:30,55621.9,55624.3,55609.2,55615.45,0,,,,,
2025-07-31 10:44:00+05:30,55615.25,55636.65,55605.6,55636.65,0,,,,,
2025-07-31 10:45:00+05:30,55635.75,55659.45,55617.65,55643.6,0,,,,,
2025-07-31 10:46:00+05:30,55639.9,55652.7,55628.35,55647.75,0,,,,,
2025-07-31 10:47:00+05:30,55652.3,55672.35,55648.25,55668.4,0,,,,,
2025-07-31 10:48:00+05:30,55666.75,55714.75,55665.6,55696.75,0,,,,,
2025-07-31 10:49:00+05:30,55701.5,55706.35,55684.15,55691.25,0,,,,,
2025-07-31 10:50:00+05:30,55691.6,55712.2,55691.6,55699.45,0,,,,,
2025-07-31 10:51:00+05:30,55699.1,55702.2,55677.4,55700.7,0,,,,,
2025-07-31 10:52:00+05:30,55700.95,55714.3,55697.5,55707.15,0,,,,,
2025-07-31 10:53:00+05:30,55708.45,55720.3,55694.55,55696.25,0,,,,,
2025-07-31 10:54:00+05:30,55698.35,55715.45,55695.85,55702.3,0,,,,,
2025-07-31 10:55:00+05:30,55699.4,55711.95,55682.35,55706.7,0,,,,,
2025-07-31 10:56:00+05:30,55696.9,55714.45,55693.75,55712.8,0,,,,,
2025-07-31 10:57:00+05:30,55713.55,55716.55,55670.7,55705.95,0,,,,,
2025-07-31 10:58:00+05:30,55706.2,55706.2,55654.8,55674.85,0,,,,,
2025-07-31 10:59:00+05:30,55675.25,55711.8,55675.25,55708.8,0,,,,,
2025-07-31 11:00:00+05:30,55711.65,55731.65,55710.05,55729.45,0,,,,,
2025-07-31 11:01:00+05:30,55730.8,55764.9,55729.8,55753.65,0,,,,,
2025-07-31 11:02:00+05:30,55755.1,55772.6,55746.25,55769.9,0,,,,,
2025-07-31 11:03:00+05:30,55771.15,55788.9,55764.5,55772.2,0,,,,,
2025-07-31 11:04:00+05:30,55776.8,55791.6,55767.4,55788.3,0,,,,,
2025-07-31 11:05:00+05:30,55791.65,55855.5,55786.8,55848.6,0,,,,,
2025-07-31 11:06:00+05:30,55843.1,55861.55,55831.1,55843.4,0,,,,,
2025-07-31 11:07:00+05:30,55841.55,55860.95,55819.45,55852.05,0,,,,,
2025-07-31 11:08:00+05:30,55852.3,55865.0,55834.9,55850.7,0,,,,,
2025-07-31 11:09:00+05:30,55852.0,55877.55,55831.05,55848.7,0,,,,,
2025-07-31 11:10:00+05:30,55845.75,55846.2,55815.65,55819.6,0,,,,,
2025-07-31 11:11:00+05:30,55824.0,55832.85,55816.55,55816.75,0,,,,,
2025-07-31 11:12:00+05:30,55814.25,55818.7,55800.55,55800.55,0,,,,,
2025-07-31 11:13:00+05:30,55803.3,55803.8,55788.65,55801.7,0,,,,,
2025-07-31 11:14:00+05:30,55801.4,55812.25,55798.35,55809.35,0,,,,,
2025-07-31 11:15:00+05:30,55808.85,55817.1,55790.0,55796.35,0,,,,,
2025-07-31 11:16:00+05:30,55797.4,55813.45,55792.5,55809.5,0,,,,,
2025-07-31 11:17:00+05:30,55808.2,55818.35,55801.05,55805.1,0,,,,,
2025-07-31 11:18:00+05:30,55800.4,55808.65,55789.55,55794.5,0,,,,,
2025-07-31 11:19:00+05:30,55794.1,55817.35,55793.05,55817.15,0,,,,,
2025-07-31 11:20:00+05:30,55818.05,55852.75,55815.05,55852.5,0,,,,,
2025-07-31 11:21:00+05:30,55853.05,55859.05,55842.0,55857.4,0,,,,,
2025-07-31 11:22:00+05:30,55858.1,55869.5,55848.15,55862.1,0,,,,,
2025-07-31 11:23:00+05:30,55863.4,55864.15,55845.6,55855.0,0,,,,,
2025-07-31 11:24:00+05:30,55853.85,55900.2,55853.1,55899.55,0,,,,,
2025-07-31 11:25:00+05:30,55900.45,55944.95,55900.45,55923.45,0,,,,,
2025-07-31 11:26:00+05:30,55922.9,55937.4,55920.75,55932.7,0,,,,,
2025-07-31 11:27:00+05:30,55930.1,55956.25,55918.0,55939.35,0,,,,,
2025-07-31 11:28:00+05:30,55935.6,55939.1,55923.3,55936.3,0,,,,,
2025-07-31 11:29:00+05:30,55933.85,55946.35,55915.85,55922.35,0,,,,,
2025-07-31 11:30:00+05:30,55922.15,55948.45,55919.5,55943.3,0,,,,,
2025-07-31 11:31:00+05:30,55941.3,55955.8,55918.05,55955.55,0,,,,,
2025-07-31 11:32:00+05:30,55954.2,55977.2,55948.5,55959.65,0,,,,,
2025-07-31 11:33:00+05:30,55956.7,55993.15,55955.5,55972.0,0,,,,,
2025-07-31 11:34:00+05:30,55970.35,56018.3,55968.75,56009.3,0,,,,,
2025-07-31 11:35:00+05:30,56008.95,56048.05,55981.45,55988.5,0,,,,,
2025-07-31 11:36:00+05:30,55986.75,55986.75,55958.85,55983.55,0,,,,,
2025-07-31 11:37:00+05:30,55982.75,55994.8,55975.3,55977.75,0,,,,,
2025-07-31 11:38:00+05:30,55974.5,55990.35,55952.3,55952.35,0,,,,,
2025-07-31 11:39:00+05:30,55954.6,55983.15,55946.85,55983.15,0,,,,,
2025-07-31 11:40:00+05:30,55985.05,55987.3,55966.4,55982.75,0,,,,,
2025-07-31 11:41:00+05:30,55981.6,55994.6,55973.7,55988.2,0,,,,,
2025-07-31 11:42:00+05:30,55988.7,56020.4,55987.9,56018.4,0,,,,,
2025-07-31 11:43:00+05:30,56017.6,56044.1,56017.2,56041.6,0,,,,,
2025-07-31 11:44:00+05:30,56050.05,56056.3,56022.65,56035.5,0,,,,,
2025-07-31 11:45:00+05:30,56039.3,56085.45,56022.1,56065.5,0,,,,,
2025-07-31 11:46:00+05:30,56057.2,56121.75,56057.2,56092.7,0,,,,,
2025-07-31 11:47:00+05:30,56093.3,56112.75,56076.55,56100.85,0,,,,,
2025-07-31 11:48:00+05:30,56099.55,56114.35,56090.95,56108.3,0,,,,,
2025-07-31 11:49:00+05:30,56109.0,56110.9,56067.6,56080.7,0,,,,,
2025-07-31 11:50:00+05:30,56077.35,56093.5,56071.8,56090.6,0,,,,,
2025-07-31 11:51:00+05:30,56091.95,56111.35,56088.2,56095.65,0,,,,,
2025-07-31 11:52:00+05:30,56097.65,56097.65,56064.05,56064.05,0,,,,,
2025-07-31 11:53:00+05:30,56068.45,56095.65,56057.3,56077.8,0,,,,,
2025-07-31 11:54:00+05:30,56083.7,56087.1,56066.25,56085.8,0,,,,,
2025-07-31 11:55:00+05:30,56084.55,56086.35,56054.1,56060.35,0,,,,,
2025-07-31 11:56:00+05:30,56061.45,56063.2,56034.1,56046.55,0,,,,,
2025-07-31 11:57:00+05:30,56047.15,56058.15,56036.15,56053.0,0,,,,,
2025-07-31 11:58:00+05:30,56052.6,56054.65,56007.05,56018.5,0,,,,,
2025-07-31 11:59:00+05:30,56017.4,56024.6,56011.5,56015.85,0,,,,,
2025-07-31 12:00:00+05:30,56016.0,56021.25,55990.15,55993.35,0,,,,,
2025-07-31 12:01:00+05:30,55996.7,55998.4,55972.95,55977.8,0,,,,,
2025-07-31 12:02:00+05:30,55978.25,55981.15,55961.85,55965.65,0,,,,,
2025-07-31 12:03:00+05:30,55965.05,55966.05,55931.2,55957.6,0,,,,,
2025-07-31 12:04:00+05:30,55956.5,55966.2,55947.55,55959.45,0,,,,,
2025-07-31 12:05:00+05:30,55958.65,55964.2,55945.15,55961.05,0,,,,,
2025-07-31 12:06:00+05:30,55959.6,55967.65,55955.9,55960.8,0,,,,,
2025-07-31 12:07:00+05:30,55951.85,55952.9,55920.6,55920.6,0,,,,,
2025-07-31 12:08:00+05:30,55924.15,55928.25,55905.5,55918.15,0,,,,,
2025-07-31 12:09:00+05:30,55918.1,55928.9,55912.0,55923.85,0,,,,,
2025-07-31 12:10:00+05:30,55921.35,55957.9,55914.45,55952.9,0,,,,,
2025-07-31 12:11:00+05:30,55952.25,56000.8,55948.5,55996.6,0,,,,,
2025-07-31 12:12:00+05:30,55997.8,56026.4,55992.65,56007.55,0,,,,,
2025-07-31 12:13:00+05:30,56005.65,56056.5,56005.3,56043.9,0,,,,,
2025-07-31 12:14:00+05:30,56043.15,56095.7,56043.15,56091.55,0,,,,,
2025-07-31 12:15:00+05:30,56089.95,56125.9,56088.35,56124.3,0,,,,,
2025-07-31 12:16:00+05:30,56124.55,56143.15,56103.4,56105.45,0,,,,,
2025-07-31 12:17:00+05:30,56105.05,56106.8,56089.05,56094.05,0,,,,,
2025-07-31 12:18:00+05:30,56090.45,56119.75,56089.6,56119.75,0,,,,,
2025-07-31 12:19:00+05:30,56118.4,56129.4,56102.5,56124.95,0,,,,,
2025-07-31 12:20:00+05:30,56123.7,56145.45,56113.55,56140.35,0,,,,,
2025-07-31 12:21:00+05:30,56137.45,56142.3,56123.3,56133.15,0,,,,,
2025-07-31 12:22:00+05:30,56133.35,56166.2,56125.65,56153.0,0,,,,,
2025-07-31 12:23:00+05:30,56156.05,56169.3,56145.0,56153.35,0,,,,,
2025-07-31 12:24:00+05:30,56155.2,56161.45,56127.2,56151.9,0,,,,,
2025-07-31 12:25:00+05:30,56153.65,56162.2,56146.3,56150.6,0,,,,,
2025-07-31 12:26:00+05:30,56149.45,56150.05,56127.6,56129.1,0,,,,,
2025-07-31 12:27:00+05:30,56128.75,56128.75,56108.2,56111.35,0,,,,,
2025-07-31 12:28:00+05:30,56110.35,56120.45,56092.1,56094.5,0,,,,,
2025-07-31 12:29:00+05:30,56092.5,56105.35,56087.35,56091.9,0,,,,,
2025-07-31 12:30:00+05:30,56092.0,56110.75,56091.7,56099.65,0,,,,,
2025-07-31 12:31:00+05:30,56100.55,56102.75,56076.6,56087.15,0,,,,,
2025-07-31 12:32:00+05:30,56087.9,56105.65,56082.5,56098.55,0,,,,,
2025-07-31 12:33:00+05:30,56104.65,56149.8,56089.8,56149.4,0,,,,,
2025-07-31 12:34:00+05:30,56151.15,56207.25,56141.3,56193.7,0,,,,,
2025-07-31 12:35:00+05:30,56198.1,56211.65,56191.35,56207.3,0,,,,,
2025-07-31 12:36:00+05:30,56204.7,56236.8,56191.95,56236.35,0,,,,,
2025-07-31 12:37:00+05:30,56234.4,56263.3,56227.9,56250.45,0,,,,,
2025-07-31 12:38:00+05:30,56250.2,56273.45,56232.95,56259.25,0,,,,,
2025-07-31 12:39:00+05:30,56264.6,56265.55,56231.9,56240.65,0,,,,,
2025-07-31 12:40:00+05:30,56240.1,56241.05,56206.9,56227.9,0,,,,,
2025-07-31 12:41:00+05:30,56233.0,56248.6,56223.05,56241.95,0,,,,,
2025-07-31 12:42:00+05:30,56242.6,56251.85,56210.35,56216.75,0,,,,,
2025-07-31 12:43:00+05:30,56214.55,56215.6,56178.25,56181.75,0,,,,,
2025-07-31 12:44:00+05:30,56177.65,56226.25,56168.9,56216.4,0,,,,,
2025-07-31 12:45:00+05:30,56217.15,56246.65,56192.65,56198.55,0,,,,,
2025-07-31 12:46:00+05:30,56197.7,56239.55,56194.6,56223.9,0,,,,,
2025-07-31 12:47:00+05:30,56226.65,56237.6,56214.35,56216.6,0,,,,,
2025-07-31 12:48:00+05:30,56219.1,56221.6,56197.45,56219.95,0,,,,,
2025-07-31 12:49:00+05:30,56222.65,56261.7,56218.25,56258.45,0,,,,,
2025-07-31 12:50:00+05:30,56270.75,56294.85,56256.65,56290.75,0,,,,,
2025-07-31 12:51:00+05:30,56290.6,56299.5,56277.9,56291.85,0,,,,,
2025-07-31 12:52:00+05:30,56292.05,56294.7,56283.15,56287.1,0,,,,,
2025-07-31 12:53:00+05:30,56289.1,56289.1,56269.1,56275.1,0,,,,,
2025-07-31 12:54:00+05:30,56292.8,56302.4,56281.5,56298.5,0,56269.92590945454,56236.08694379612,56161.72649128452,64.07496012759167,
2025-07-31 12:55:00+05:30,56298.45,56299.2,56267.25,56270.15,0,56269.97072756363,56239.33104438697,56165.978393587095,55.31874764239995,
2025-07-31 12:56:00+05:30,56275.75,56292.2,56274.8,56292.2,0,56274.41658205091,56244.366183016784,56170.92826050525,64.40160335941934,
2025-07-31 12:57:00+05:30,56284.95,56317.5,56279.55,56308.45,0,56281.22326564073,56250.46940368185,56176.321269897206,76.04851973684183,
2025-07-31 12:58:00+05:30,56313.85,56322.05,56304.85,56317.9,0,56289.062612512585,56257.16279643393,56182.14039232461,73.27981651376146,
2025-07-31 12:59:00+05:30,56318.0,56319.95,56292.0,56299.1,0,56291.07009001007,56261.156815821174,56186.727043606,72.9618634391399,
2025-07-31 13:00:00+05:30,56299.25,56308.25,56282.05,56305.75,0,56294.00607200806,56265.403785742965,56191.39461052341,70.43695380773921,
2025-07-31 13:01:00+05:30,56308.95,56314.0,56282.8,56312.85,0,56297.77485760645,56269.92247281506,56196.157566973474,74.05648587853001,
2025-07-31 13:02:00+05:30,56310.6,56333.75,56301.55,56318.9,0,56301.99988608516,56274.58699921362,56200.97099571962,74.40197287299651,
2025-07-31 13:03:00+05:30,56314.7,56322.75,56305.6,56314.5,0,56304.499908868136,56278.388237383755,56205.42311353453,66.61725466943375,
2025-07-31 13:04:00+05:30,56314.25,56314.7,56286.5,56291.95,0,56301.98992709451,56279.67983382339,56208.81632476847,50.3775959723087,
2025-07-31 13:05:00+05:30,56286.0,56308.95,56273.45,56307.15,0,56303.02194167561,56282.296040125926,56212.672547326576,54.42196531791954,
2025-07-31 13:06:00+05:30,56305.0,56306.8,56285.25,56290.0,0,56300.41755334049,56283.029750590125,56215.70499645102,50.78209277238436,
2025-07-31 13:07:00+05:30,56283.2,56319.5,56283.2,56317.9,0,56303.9140426724,56286.3507267244,56219.71264364902,56.19299087854074,
2025-07-31 13:08:00+05:30,56313.8,56317.35,56282.8,56296.7,0,56302.47123413792,56287.336371798265,56222.73175566279,49.59659345584878,
2025-07-31 13:09:00+05:30,56294.1,56295.3,56285.9,56292.4,0,56300.45698731034,56287.81862210319,56225.463843676014,55.58904797789451,
2025-07-31 13:10:00+05:30,56292.7,56304.75,56288.6,56302.7,0,56300.90558984828,56289.2358961886,56228.492712551466,52.80298985584597,
2025-07-31 13:11:00+05:30,56301.9,56338.1,56301.8,56336.9,0,56308.10447187863,56293.77533464683,56232.74397872592,56.25927758535388,
2025-07-31 13:12:00+05:30,56337.65,56362.6,56336.4,56360.75,0,56318.63357750291,56300.153874204276,56237.76382269745,59.7541543364433,
2025-07-31 13:13:00+05:30,56359.6,56360.85,56303.85,56308.0,0,56316.50686200233,56300.901124280055,56240.51818259167,51.754731861198934,
2025-07-31 13:14:00+05:30,56303.15,56318.0,56301.0,56306.55,0,56314.515489601865,56301.43911244386,56243.10766562729,50.161030595813784,
2025-07-31 13:15:00+05:30,56304.55,56327.6,56292.25,56304.05,0,56312.422391681495,56301.68776840159,56245.49756109289,48.19524200164166,
2025-07-31 13:16:00+05:30,56304.4,56311.3,56295.75,56311.3,0,56312.197913345204,56302.60321903001,56248.07804889317,48.44897959183708,
2025-07-31 13:17:00+05:30,56306.15,56331.7,56301.1,56327.4,0,56315.23833067617,56304.96481721763,56251.188713642456,52.512660693416684,
2025-07-31 13:18:00+05:30,56326.15,56342.15,56318.4,56329.2,0,56318.030664540944,56307.27292986357,56254.247979774125,57.89362152998527,
2025-07-31 13:19:00+05:30,56330.2,56358.45,56330.2,56348.7,0,56324.164531632756,56311.218365114655,56257.9519805673,58.64724245577459,
2025-07-31 13:20:00+05:30,56344.95,56350.1,56323.1,56333.6,0,56326.05162530621,56313.34994938945,56260.91856956466,59.15197313182209,
2025-07-31 13:21:00+05:30,56331.4,56363.8,56331.4,56343.2,0,56329.48130024497,56316.19281135236,56264.14529232683,55.75261482491977,
2025-07-31 13:22:00+05:30,56343.15,56348.45,56331.25,56331.7,0,56329.92504019597,56317.66968646166,56266.79449654931,58.32540437678471,
2025-07-31 13:23:00+05:30,56329.45,56343.85,56322.3,56332.4,0,56330.420032156784,56319.07257346531,56269.367261390515,59.68054211035859,
2025-07-31 13:24:00+05:30,56331.6,56339.8,56314.45,56318.0,0,56327.93602572543,56318.97042361147,56271.2744276105,53.6307546274331,
2025-07-31 13:25:00+05:30,56318.7,56326.5,56298.5,56303.15,0,56322.97882058035,56317.463716600854,56272.52445005715,41.18108178730036,
2025-07-31 13:26:00+05:30,56301.65,56322.75,56289.9,56322.75,0,56322.93305646429,56317.96717216268,56274.494079466676,39.845002672367244,
2025-07-31 13:27:00+05:30,56323.15,56360.15,56323.15,56344.3,0,56327.20644517143,56320.47506052814,56277.23156654642,61.64207825529323,
2025-07-31 13:28:00+05:30,56345.95,56383.85,56345.95,56380.7,0,56337.905156137145,56326.21076904926,56281.28915217205,69.42625098244632,
2025-07-31 13:29:00+05:30,56379.25,56386.5,56364.1,56380.85,0,56346.49412490972,56331.414505330285,56285.193499145695,70.37135278514552,
2025-07-31 13:30:00+05:30,56377.7,56379.8,56345.95,56368.35,0,56350.86529992778,56334.93217148931,56288.454538394886,64.72258064516072,
2025-07-31 13:31:00+05:30,56368.0,56393.9,56367.95,56388.65,0,56358.42223994223,56340.048155157,56292.38377218332,65.47107855519093,
2025-07-31 13:32:00+05:30,56386.55,56406.2,56369.4,56375.45,0,56361.82779195378,56343.41975942776,56295.64127131339,61.0460950561258,
2025-07-31 13:33:00+05:30,56374.75,56387.85,56373.1,56381.85,0,56365.83223356303,56347.079782339395,56299.022005771694,58.44585987261152,
2025-07-31 13:34:00+05:30,56384.05,56388.75,56364.9,56368.15,0,56366.29578685043,56349.086469735645,56301.73290750614,58.86579420066766,
2025-07-31 13:35:00+05:30,56368.3,56371.8,56358.7,56371.8,0,56367.39662948035,56351.24966309416,56304.48063662355,57.570142932769855,
2025-07-31 13:36:00+05:30,56366.7,56390.55,56357.55,56360.15,0,56365.94730358428,56352.09731422805,56306.66374891282,57.52446442740091,
