Datetime,Open,High,Low,Close,Volume,EMA9,EMA20,EMA50,RSI14,VWAP
2025-08-04 10:43:00,2465385.0,2465385.0,2465385.0,2465385.0,0.0,,,,,
2025-08-04 10:44:00,2464685.0,2464685.0,2464685.0,2464685.0,0.0,,,,,
2025-08-04 10:45:00,2464175.0,2464175.0,2464175.0,2464175.0,0.0,,,,,
2025-08-04 10:46:00,2463940.0,2463940.0,2463940.0,2463940.0,0.0,,,,,
