Datetime,Open,High,Low,Close,Volume,EMA9,EMA20,EMA50,RSI14,VWAP
2025-08-04 10:47:00,5557145.0,5557145.0,5557145.0,5557145.0,0.0,,,,,
2025-08-04 10:48:00,5555565.0,5555565.0,5555565.0,5555565.0,0.0,,,,,
2025-08-04 10:49:00,5551280.0,5551280.0,5551280.0,5551280.0,0.0,,,,,
2025-08-04 10:50:00,5548405.0,5548405.0,5548405.0,5548405.0,0.0,,,,,
2025-08-04 10:51:00,5547895.0,5547895.0,5547895.0,5547895.0,0.0,,,,,
2025-08-04 10:52:00,5547860.0,5547860.0,5547860.0,5547860.0,0.0,,,,,
2025-08-04 10:53:00,5550280.0,5550280.0,5550280.0,5550280.0,0.0,,,,,
2025-08-04 10:54:00,5551050.0,5551050.0,5551050.0,5551050.0,0.0,,,,,
2025-08-04 10:55:00,5551345.0,5551345.0,5551345.0,5551345.0,0.0,5551217.2608128,,,,
2025-08-04 10:56:00,5550350.0,5550350.0,5550350.0,5550350.0,0.0,5550881.408650241,,,,
2025-08-04 10:57:00,5552450.0,5552450.0,5552450.0,5552450.0,0.0,5551539.926920193,,,,
2025-08-04 10:58:00,5549340.0,5549340.0,5549340.0,5549340.0,0.0,5550635.141536155,,,,
2025-08-04 10:59:00,5549805.0,5549805.0,5549805.0,5549805.0,0.0,5550550.713228924,,,,
2025-08-04 11:00:00,5549875.0,5549875.0,5549875.0,5549875.0,0.0,5550431.57058314,,,,
2025-08-04 11:01:00,5549975.0,5549975.0,5549975.0,5549975.0,0.0,5550373.856466512,,,35.554958344531045,
2025-08-04 11:02:00,5551880.0,5551880.0,5551880.0,5551880.0,0.0,5550986.28517321,,,51.79282868525896,
2025-08-04 11:03:00,5552845.0,5552845.0,5552845.0,5552845.0,0.0,5551549.228138569,,,64.29049531459171,
2025-08-04 11:04:00,5553445.0,5553445.0,5553445.0,5553445.0,0.0,5552030.782510855,,,66.90046760187042,
2025-08-04 11:05:00,5556525.0,5556525.0,5556525.0,5556525.0,0.0,5553430.177622728,,,74.3828853538124,
2025-08-04 11:06:00,5557835.0,5557835.0,5557835.0,5557835.0,0.0,5554454.142934236,,,74.09020217729393,
2025-08-04 11:07:00,5558705.0,5558705.0,5558705.0,5558705.0,0.0,5555466.4916116735,,,73.69380315917375,
2025-08-04 11:08:00,5554045.0,5554045.0,5554045.0,5554045.0,0.0,5554351.082490455,,,55.86722767648433,
2025-08-04 11:09:00,5552900.0,5552900.0,5552900.0,5552900.0,0.0,5553899.491340706,,,56.20473201352004,
2025-08-04 11:10:00,5553480.0,5553480.0,5553480.0,5553480.0,0.0,5553941.474807351,,,52.52003101576634,
2025-08-04 11:11:00,5554875.0,5554875.0,5554875.0,5554875.0,0.0,5554366.728916941,,,65.14204545454545,
2025-08-04 11:12:00,5555145.0,5555145.0,5555145.0,5555145.0,0.0,5554589.475783349,,,64.63920376002211,
2025-08-04 11:13:00,5555810.0,5555810.0,5555810.0,5555810.0,0.0,5554955.161943438,,,66.2896551724138,
2025-08-04 11:14:00,5558240.0,5558240.0,5558240.0,5558240.0,0.0,5555951.606935162,,,69.96328029375765,
2025-08-04 11:15:00,5557720.0,5557720.0,5557720.0,5557720.0,0.0,5556252.379939674,,,65.17530088958661,
2025-08-04 11:16:00,5557540.0,5557540.0,5557540.0,5557540.0,0.0,5556490.894743659,,,62.3104494072236,
2025-08-04 11:17:00,5555935.0,5555935.0,5555935.0,5555935.0,0.0,5556154.958386659,,,56.33729953440248,
2025-08-05 10:35:00,5540900.0,5540900.0,5540900.0,5540900.0,0.0,,,,,
2025-08-05 10:36:00,5544410.0,5544410.0,5544410.0,5544410.0,0.0,,,,,
2025-08-05 10:37:00,5544080.0,5544080.0,5544080.0,5544080.0,0.0,,,,,
