Datetime,Open,High,Low,Close,Volume,EMA9,EMA20,EMA50,RSI14,VWAP
2025-08-04 10:45:00,2463445.0,2463445.0,2463445.0,2463445.0,0.0,,,,,
2025-08-04 10:48:00,2463075.0,2463075.0,2463075.0,2463075.0,0.0,,,,,
2025-08-04 10:51:00,2461265.0,2461265.0,2461265.0,2461265.0,0.0,,,,,
2025-08-04 10:54:00,2462310.0,2462310.0,2462310.0,2462310.0,0.0,,,,,
2025-08-04 10:57:00,2463050.0,2463050.0,2463050.0,2463050.0,0.0,,,,,
2025-08-04 11:00:00,2462555.0,2462555.0,2462555.0,2462555.0,0.0,,,,,
2025-08-04 11:03:00,2464565.0,2464565.0,2464565.0,2464565.0,0.0,,,,,
2025-08-04 11:06:00,2466275.0,2466275.0,2466275.0,2466275.0,0.0,,,,,
2025-08-04 11:09:00,2464490.0,2464490.0,2464490.0,2464490.0,0.0,,,,,
2025-08-04 11:12:00,2465640.0,2465640.0,2465640.0,2465640.0,0.0,,,,,
2025-08-04 11:15:00,2466450.0,2466450.0,2466450.0,2466450.0,0.0,,,,,
2025-08-04 20:30:00,2472275.0,2472275.0,2472275.0,2472275.0,0.0,,,,,
2025-08-04 20:33:00,2472275.0,2472275.0,2472275.0,2472275.0,0.0,,,,,
2025-08-05 10:33:00,2461145.0,2461145.0,2461145.0,2461145.0,0.0,,,,,
2025-08-05 10:36:00,2461975.0,2461975.0,2461975.0,2461975.0,0.0,,,,,
2025-08-05 10:39:00,2462635.0,2462635.0,2462635.0,2462635.0,0.0,,,,,
2025-08-05 10:42:00,2462165.0,2462165.0,2462165.0,2462165.0,0.0,,,,,
2025-08-05 10:45:00,2461635.0,2461635.0,2461635.0,2461635.0,0.0,,,,,
2025-08-05 10:48:00,2460960.0,2460960.0,2460960.0,2460960.0,0.0,,,,,
2025-08-05 10:51:00,2461870.0,2461870.0,2461870.0,2461870.0,0.0,,,,,
2025-08-05 10:54:00,2462430.0,2462430.0,2462430.0,2462430.0,0.0,,,,,
2025-08-05 10:57:00,2462135.0,2462135.0,2462135.0,2462135.0,0.0,,,,,
2025-08-05 11:00:00,2462050.0,2462050.0,2462050.0,2462050.0,0.0,,,,,
2025-08-05 11:03:00,2462430.0,2462430.0,2462430.0,2462430.0,0.0,,,,,
2025-08-05 11:06:00,2462425.0,2462425.0,2462425.0,2462425.0,0.0,,,,,
2025-08-05 11:09:00,2461200.0,2461200.0,2461200.0,2461200.0,0.0,,,,,
2025-08-05 11:12:00,2461580.0,2461580.0,2461580.0,2461580.0,0.0,,,,,
2025-08-05 11:15:00,2463390.0,2463390.0,2463390.0,2463390.0,0.0,,,,,
2025-08-05 11:18:00,2463260.0,2463260.0,2463260.0,2463260.0,0.0,,,,,
2025-08-05 11:21:00,2463715.0,2463715.0,2463715.0,2463715.0,0.0,,,,,
2025-08-05 11:24:00,2464210.0,2464210.0,2464210.0,2464210.0,0.0,,,,,
2025-08-05 11:27:00,2463960.0,2463960.0,2463960.0,2463960.0,0.0,,,,,
2025-08-05 11:30:00,2463735.0,2463735.0,2463735.0,2463735.0,0.0,,,,,
2025-08-05 11:42:00,2462685.0,2462685.0,2462685.0,2462685.0,0.0,,,,,
2025-08-05 11:45:00,2463385.0,2463385.0,2463385.0,2463385.0,0.0,,,,,
2025-08-05 11:48:00,2463360.0,2463360.0,2463360.0,2463360.0,0.0,,,,,
2025-08-05 11:51:00,2463455.0,2463455.0,2463455.0,2463455.0,0.0,,,,,
2025-08-05 11:54:00,2462665.0,2462665.0,2462665.0,2462665.0,0.0,,,,,
2025-08-05 11:57:00,2462475.0,2462475.0,2462475.0,2462475.0,0.0,,,,,
2025-08-05 12:00:00,2462535.0,2462535.0,2462535.0,2462535.0,0.0,,,,,
2025-08-05 12:03:00,2462805.0,2462805.0,2462805.0,2462805.0,0.0,,,,,
2025-08-05 12:06:00,2462430.0,2462430.0,2462430.0,2462430.0,0.0,,,,,
2025-08-05 12:09:00,2463190.0,2463190.0,2463190.0,2463190.0,0.0,,,,,
2025-08-05 12:12:00,2465690.0,2465690.0,2465690.0,2465690.0,0.0,,,,,
2025-08-05 12:15:00,2465890.0,2465890.0,2465890.0,2465890.0,0.0,,,,,
2025-08-05 12:18:00,2465455.0,2465455.0,2465455.0,2465455.0,0.0,,,,,
2025-08-05 12:21:00,2465780.0,2465780.0,2465780.0,2465780.0,0.0,,,,,
2025-08-05 12:24:00,2466025.0,2466025.0,2466025.0,2466025.0,0.0,,,,,
2025-08-05 12:27:00,2465475.0,2465475.0,2465475.0,2465475.0,0.0,,,,,
2025-08-05 12:30:00,2465625.0,2465625.0,2465625.0,2465625.0,0.0,,,,,
2025-08-05 12:33:00,2463905.0,2463905.0,2463905.0,2463905.0,0.0,,,,,
2025-08-05 12:36:00,2464375.0,2464375.0,2464375.0,2464375.0,0.0,,,,,
2025-08-05 12:39:00,2464515.0,2464515.0,2464515.0,2464515.0,0.0,,,,,
2025-08-05 12:42:00,2464605.0,2464605.0,2464605.0,2464605.0,0.0,,,,,
2025-08-05 12:45:00,2464855.0,2464855.0,2464855.0,2464855.0,0.0,,,,,
2025-08-05 12:48:00,2464770.0,2464770.0,2464770.0,2464770.0,0.0,,,,,
2025-08-05 12:51:00,2463505.0,2463505.0,2463505.0,2463505.0,0.0,,,,,
2025-08-05 12:54:00,2463230.0,2463230.0,2463230.0,2463230.0,0.0,,,,,
2025-08-05 12:57:00,2463500.0,2463500.0,2463500.0,2463500.0,0.0,,,,,
2025-08-05 13:00:00,2463745.0,2463745.0,2463745.0,2463745.0,0.0,,,,,
2025-08-05 13:03:00,2463260.0,2463260.0,2463260.0,2463260.0,0.0,,,,,
2025-08-05 13:06:00,2462315.0,2462315.0,2462315.0,2462315.0,0.0,,,,,
2025-08-05 13:09:00,2462755.0,2462755.0,2462755.0,2462755.0,0.0,,,,,
2025-08-05 13:12:00,2461795.0,2461795.0,2461795.0,2461795.0,0.0,,,,,
2025-08-05 13:15:00,2462625.0,2462625.0,2462625.0,2462625.0,0.0,,,,,
2025-08-05 13:18:00,2462015.0,2462015.0,2462015.0,2462015.0,0.0,,,,,
2025-08-05 13:21:00,2461660.0,2461660.0,2461660.0,2461660.0,0.0,,,,,
2025-08-05 13:24:00,2459640.0,2459640.0,2459640.0,2459640.0,0.0,,,,,
2025-08-05 13:36:00,2460205.0,2460205.0,2460205.0,2460205.0,0.0,,,,,
2025-08-05 13:39:00,2461005.0,2461005.0,2461005.0,2461005.0,0.0,,,,,
2025-08-05 13:42:00,2461075.0,2461075.0,2461075.0,2461075.0,0.0,,,,,
2025-08-05 13:45:00,2460965.0,2460965.0,2460965.0,2460965.0,0.0,,,,,
2025-08-05 13:48:00,2461645.0,2461645.0,2461645.0,2461645.0,0.0,,,,,
2025-08-05 13:51:00,2461960.0,2461960.0,2461960.0,2461960.0,0.0,,,,,
2025-08-05 13:54:00,2462550.0,2462550.0,2462550.0,2462550.0,0.0,,,,,
2025-08-05 13:57:00,2462125.0,2462125.0,2462125.0,2462125.0,0.0,,,,,
2025-08-05 14:00:00,2462360.0,2462360.0,2462360.0,2462360.0,0.0,,,,,
2025-08-05 14:03:00,2461295.0,2461295.0,2461295.0,2461295.0,0.0,,,,,
2025-08-05 14:06:00,2461220.0,2461220.0,2461220.0,2461220.0,0.0,,,,,
2025-08-06 11:15:00,2455530.0,2455530.0,2455530.0,2455530.0,0.0,,,,,
2025-08-06 11:18:00,2455640.0,2455640.0,2455640.0,2455640.0,0.0,,,,,
2025-08-06 11:21:00,2455220.0,2455220.0,2455220.0,2455220.0,0.0,,,,,
